customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,cust_rank,cust_value,age,age_group
601,Nicol,Swinford,Male,65,12/7/1976,VPNullMarketing,Property,High Net Worth,No,No,16,976 Roxbury Alley,4157,Queensland,Australia,7,609,0.7625,47,Adult
602,Agna,Cowpe,Female,88,3/5/1969,,Property,Mass Customer,No,Yes,7,2 Main Lane,4114,Queensland,Australia,3,612,0.75703,54,Senior
603,Nev,Prosh,Male,29,5/8/1950,EnvironmentalNullTech,Health,Affluent Customer,No,Yes,17,6115 Forest Crossing,2148,New South Wales,Australia,8,612,0.75703,73,Senior
604,Lucius,Hatchell,Male,37,3/19/1951,MediaNullManagerNullII,Retail,Mass Customer,No,Yes,14,432 Ronald Regan Court,3782,Victoria,Australia,8,612,0.75703,72,Senior
605,Francisca,Pottage,Female,63,6/10/1957,SoftwareNullEngineerNullII,IT,Mass Customer,No,No,8,8600 Forster Lane,2177,New South Wales,Australia,9,615,0.7565,66,Senior
606,Farlie,Brookz,Male,62,7/31/1963,AdministrativeNullAssistantNullI,Health,Mass Customer,No,Yes,6,6692 Independence Way,2070,New South Wales,Australia,12,615,0.7565,60,Senior
607,Mariette,,Female,47,7/5/1956,ProgrammerNullII,Property,Affluent Customer,No,Yes,17,770 Farmco Point,2049,New South Wales,Australia,11,617,0.75438,67,Senior
608,Beverlee,Ungerechts,Female,49,10/3/1973,CivilNullEngineer,Manufacturing,Mass Customer,No,No,8,602 Toban Center,4020,Queensland,Australia,7,617,0.75438,50,Senior
609,Nanni,Girodias,Female,61,1/8/1959,,Retail,High Net Worth,No,No,16,74 Shopko Pass,2161,New South Wales,Australia,9,617,0.75438,64,Senior
610,Delcina,Hursey,Female,22,12/26/1968,,Financial Services,Mass Customer,No,Yes,7,804 Washington Point,4132,Queensland,Australia,4,620,0.75,55,Senior
611,Lek,Pimblett,Male,88,9/29/1955,ProductNullEngineer,Financial Services,Mass Customer,No,Yes,6,97 Merrick Center,2460,New South Wales,Australia,2,620,0.75,68,Senior
612,Kellyann,Adshad,Female,62,6/7/1940,,n/a,Mass Customer,No,Yes,22,29 Tennyson Alley,2161,New South Wales,Australia,9,620,0.75,83,Senior
613,Ewell,Paulusch,Male,31,1/15/1998,EngineerNullI,Manufacturing,Mass Customer,No,Yes,8,8194 Lien Street,4032,Queensland,Australia,7,620,0.75,25,Teenager
614,Madison,Lars,Male,11,1/19/1967,HealthNullCoachNullIII,Health,Mass Customer,No,No,19,9503 New Castle Street,4500,Queensland,Australia,9,620,0.75,56,Senior
615,Ardis,Taree,Female,97,4/12/1960,ChemicalNullEngineer,Manufacturing,Affluent Customer,No,Yes,5,0 Emmet Trail,4128,Queensland,Australia,9,625,0.748,63,Senior
616,Wheeler,Godsil,Male,51,9/20/1993,GeologistNullIV,Manufacturing,Affluent Customer,No,Yes,6,7 Spaight Drive,2147,New South Wales,Australia,9,626,0.74375,30,Adult
617,Marissa,O'Scandall,Female,17,7/13/1973,,n/a,Affluent Customer,No,Yes,7,45000 Randy Court,3199,Victoria,Australia,7,626,0.74375,50,Senior
618,Terrel,Keynd,Male,30,4/20/1961,JuniorNullExecutive,Manufacturing,Mass Customer,No,No,9,65 David Pass,4221,Queensland,Australia,7,626,0.74375,62,Senior
619,Augie,Swallwell,Male,42,8/22/1939,,Property,Affluent Customer,No,Yes,13,7 Golden Leaf Avenue,2400,New South Wales,Australia,2,626,0.74375,84,Senior
620,Dillon,Bannister,Male,7,12/24/1945,TaxNullAccountant,n/a,Mass Customer,No,No,11,43 Dayton Drive,2062,New South Wales,Australia,9,626,0.74375,78,Senior
621,Osbourn,Gherardini,Male,43,5/1/1987,,n/a,High Net Worth,No,Yes,16,5 Dryden Road,2782,New South Wales,Australia,7,626,0.74375,36,Adult
622,Lissa,Gawn,Female,86,9/21/1962,LegalNullAssistant,Health,Mass Customer,No,Yes,17,14183 Iowa Center,4503,Queensland,Australia,5,632,0.74,61,Senior
623,Leisha,McConway,Female,3,10/31/1975,PaymentNullAdjustmentNullCoordinator,Financial Services,Mass Customer,No,Yes,13,95 Del Mar Court,3175,Victoria,Australia,8,632,0.74,48,Adult
624,Kearney,Cuddehy,Male,88,5/18/1997,MarketingNullAssistant,Retail,Mass Customer,No,No,12,98 Shoshone Road,4207,Queensland,Australia,6,634,0.7395,26,Teenager
625,Shellysheldon,Bichard,Male,96,1/6/1954,DesktopNullSupportNullTechnician,Financial Services,Mass Customer,No,Yes,16,7199 Springview Parkway,4503,Queensland,Australia,5,634,0.7395,69,Senior
626,Reinhard,Oscroft,Male,23,3/18/1950,Pharmacist,Health,High Net Worth,No,No,18,045 Magdeline Court,3690,Victoria,Australia,1,634,0.7395,73,Senior
627,Menard,Venmore,Male,97,4/4/1978,AssistantNullProfessor,Retail,High Net Worth,No,No,8,5 Hoard Trail,2197,New South Wales,Australia,10,637,0.7375,45,Adult
628,Andree,Breeds,Female,31,10/19/1954,SeniorNullEditor,Financial Services,Affluent Customer,No,Yes,11,93 Scofield Pass,3152,Victoria,Australia,6,637,0.7375,69,Senior
629,Kata,Harrop,Female,70,5/4/1950,,Retail,Affluent Customer,No,Yes,13,2 Ridgeway Avenue,2196,New South Wales,Australia,10,637,0.7375,73,Senior
630,Pierrette,Gummie,Female,18,8/4/1966,StatisticianNullII,Retail,Affluent Customer,No,No,14,29 Maple Trail,3143,Victoria,Australia,8,637,0.7375,57,Senior
631,Nady,Withinshaw,Female,96,2/17/1968,DatabaseNullAdministratorNullIII,n/a,High Net Worth,No,No,8,7 Brentwood Circle,4000,Queensland,Australia,7,641,0.73438,55,Senior
632,Demott,Mullaly,Male,42,12/15/1982,HelpNullDeskNullOperator,Property,Mass Customer,No,No,13,28 Hazelcrest Drive,2525,New South Wales,Australia,8,642,0.73312,41,Adult
633,Wendye,Kleinplatz,Female,48,5/28/1996,ExecutiveNullSecretary,Manufacturing,Affluent Customer,No,No,14,01 Reindahl Circle,4132,Queensland,Australia,3,643,0.731,27,Teenager
634,Irvin,Bevans,Male,82,7/12/1962,PaymentNullAdjustmentNullCoordinator,Manufacturing,Mass Customer,No,No,12,5880 Hauk Street,2046,New South Wales,Australia,11,644,0.73047,61,Senior
635,Madella,Marquiss,Female,51,10/8/1976,VPNullMarketing,n/a,Affluent Customer,No,No,18,0 Larry Park,3175,Victoria,Australia,8,644,0.73047,47,Adult
636,Austine,Speedy,Female,38,5/23/1940,SoftwareNullEngineerNullII,Argiculture,High Net Worth,No,Yes,14,69 Sunfield Terrace,2558,New South Wales,Australia,8,646,0.73,83,Senior
637,Wolf,Craft,Male,93,7/19/1995,DatabaseNullAdministratorNullIII,Retail,Affluent Customer,No,Yes,5,7513 Swallow Drive,2148,New South Wales,Australia,9,646,0.73,28,Teenager
638,Aldin,Newsome,Male,24,7/6/1981,FinancialNullAnalyst,Financial Services,Mass Customer,No,No,17,058 Morningstar Center,2127,New South Wales,Australia,9,648,0.725,42,Adult
639,Sindee,Jasik,Female,18,10/21/1942,SocialNullWorker,Health,Mass Customer,No,Yes,15,0689 Melby Park,4030,Queensland,Australia,9,648,0.725,81,Senior
640,Truman,Arlett,Male,58,6/25/1958,TechnicalNullWriter,Manufacturing,High Net Worth,No,Yes,16,3 Spohn Circle,2477,New South Wales,Australia,5,648,0.725,65,Senior
641,Gordon,Rewan,Male,42,1/7/1988,ChiefNullDesignNullEngineer,n/a,Mass Customer,No,No,5,91 Calypso Trail,2750,New South Wales,Australia,8,651,0.7225,35,Adult
642,Israel,Brough,Male,29,10/29/1976,,n/a,Mass Customer,No,Yes,8,43863 Victoria Lane,2281,New South Wales,Australia,7,651,0.7225,47,Adult
643,Leticia,Hovenden,Female,98,4/3/1997,MechanicalNullSystemsNullEngineer,Retail,Mass Customer,No,Yes,1,54782 Lake View Parkway,3178,Victoria,Australia,9,653,0.71875,26,Teenager
644,Caritta,Compston,Female,86,4/25/1958,GeologicalNullEngineer,Manufacturing,Mass Customer,No,Yes,17,48971 Marquette Point,3976,Victoria,Australia,5,653,0.71875,65,Senior
645,Annabelle,Hanwell,Female,11,11/28/1951,Professor,Manufacturing,High Net Worth,No,Yes,15,99 Sherman Parkway,3083,Victoria,Australia,12,655,0.71719,72,Senior
646,Darryl,Hovee,Female,2,4/28/1944,Professor,Financial Services,Mass Customer,No,Yes,19,381 Emmet Terrace,2047,New South Wales,Australia,12,655,0.71719,79,Senior
647,Orly,Nesbitt,Female,6,3/25/1985,AnalystNullProgrammer,Manufacturing,High Net Worth,No,Yes,14,7 Beilfuss Road,3163,Victoria,Australia,6,657,0.714,38,Adult
648,Margette,Gibard,Female,34,7/6/1942,,Manufacturing,Affluent Customer,No,Yes,9,37068 Montana Street,2011,New South Wales,Australia,7,658,0.7125,81,Senior
649,Nicol,Bertot,Female,25,9/11/1977,FinancialNullAdvisor,Financial Services,Affluent Customer,No,Yes,18,7 Elgar Hill,3060,Victoria,Australia,5,658,0.7125,46,Adult
650,Nobe,Trowsdale,Male,12,7/12/1968,CommunityNullOutreachNullSpecialist,Financial Services,Mass Customer,No,No,16,36506 Bartillon Point,3816,Victoria,Australia,3,658,0.7125,55,Senior
651,Stephen,Tittershill,Male,73,12/21/1991,NurseNullPracticioner,Financial Services,High Net Worth,No,No,6,8 Scott Drive,3150,Victoria,Australia,11,658,0.7125,32,Adult
652,Giselbert,Pickring,Male,94,7/28/1959,TaxNullAccountant,Manufacturing,Affluent Customer,No,Yes,20,653 2nd Park,2766,New South Wales,Australia,8,662,0.71188,64,Senior
653,Shane,Diss,Female,50,10/29/1980,,Financial Services,High Net Worth,No,Yes,16,22 Shelley Plaza,3198,Victoria,Australia,8,662,0.71188,43,Adult
654,Lisette,Davers,Female,59,10/26/1940,DeveloperNullIII,Health,High Net Worth,No,No,17,504 Stuart Pass,2130,New South Wales,Australia,11,662,0.71188,83,Senior
655,Kippar,Whyatt,Male,13,1/21/1960,,Property,Mass Customer,No,No,10,264 Valley Edge Pass,2259,New South Wales,Australia,7,666,0.71,63,Senior
656,Xenia,Maleck,Female,41,2/14/1960,VPNullProductNullManagement,Telecommunications,Mass Customer,No,No,12,5 Southridge Hill,3029,Victoria,Australia,7,666,0.71,63,Senior
657,Essie,Withur,Female,42,2/26/1941,DirectorNullofNullSales,Financial Services,High Net Worth,No,No,19,539 Graceland Pass,3444,Victoria,Australia,7,668,0.7055,82,Senior
658,Cecil,Gant,Male,52,7/16/1976,,n/a,High Net Worth,No,Yes,9,22435 Barnett Court,2145,New South Wales,Australia,8,668,0.7055,47,Adult
659,Lillis,Eshmade,Female,50,10/12/1974,StructuralNullAnalysisNullEngineer,Financial Services,Mass Customer,No,Yes,22,46057 Harbort Hill,4304,Queensland,Australia,2,668,0.7055,49,Adult
660,Ted,Izacenko,Male,3,8/1/1959,Librarian,Entertainment,High Net Worth,No,No,9,2 Shasta Place,3130,Victoria,Australia,10,668,0.7055,64,Senior
661,Nixie,Shoesmith,Female,45,12/4/1956,JuniorNullExecutive,Retail,Affluent Customer,No,No,12,77608 Donald Center,4516,Queensland,Australia,6,672,0.70391,67,Senior
662,Briana,Trill,Female,5,3/18/1944,HealthNullCoachNullIII,Health,High Net Worth,No,No,11,0433 La Follette Road,2137,New South Wales,Australia,11,672,0.70391,79,Senior
663,Cobbie,Bruyett,Male,20,3/19/1956,AssociateNullProfessor,n/a,Mass Customer,No,Yes,20,8593 Prairie Rose Way,2500,New South Wales,Australia,8,674,0.70312,67,Senior
664,Wrennie,Dwelly,Female,23,3/11/1940,Operator,Manufacturing,Mass Customer,No,No,18,179 Carey Terrace,3020,Victoria,Australia,9,674,0.70312,83,Senior
665,Sibylla,Kibble,Female,73,8/5/1962,Pharmacist,Health,High Net Worth,No,No,12,3 Ruskin Hill,2122,New South Wales,Australia,9,676,0.70125,61,Senior
666,Kariotta,Naper,Female,8,4/7/1952,VPNullSales,Health,Mass Customer,No,No,21,87 Crescent Oaks Alley,2756,New South Wales,Australia,10,676,0.70125,71,Senior
667,Wylie,Huntingdon,Male,99,8/11/1966,VPNullQualityNullControl,Financial Services,Mass Customer,No,No,15,08822 Duke Road,2763,New South Wales,Australia,8,676,0.70125,57,Senior
668,Lizbeth,Garvan,Female,36,9/6/1996,StructuralNullAnalysisNullEngineer,Health,Mass Customer,No,No,4,5 Schurz Street,2141,New South Wales,Australia,9,676,0.70125,27,Teenager
669,Averil,Ackery,Male,93,9/9/1970,SalesNullRepresentative,Retail,Mass Customer,No,Yes,7,344 Darwin Junction,2093,New South Wales,Australia,12,676,0.70125,53,Senior
670,Myrtie,Ostrich,Female,70,6/18/1996,VPNullQualityNullControl,Property,Affluent Customer,No,Yes,9,320 Acker Drive,2251,New South Wales,Australia,7,676,0.70125,27,Teenager
671,Ross,Vidgen,Male,17,12/28/1947,VPNullSales,Retail,Affluent Customer,No,No,12,2874 Bay Hill,4032,Queensland,Australia,9,682,0.7,76,Senior
672,Sibby,Skinner,Female,25,5/5/1981,AccountantNullIV,Manufacturing,Mass Customer,No,Yes,12,3 Sunbrook Alley,4178,Queensland,Australia,7,682,0.7,42,Adult
673,Selle,Casper,Female,98,3/27/1978,SocialNullWorker,Health,Mass Customer,No,Yes,10,34 Jay Hill,2880,New South Wales,Australia,1,684,0.7,45,Adult
674,Andrew,Froment,Male,58,7/19/1977,OfficeNullAssistantNullIV,Retail,High Net Worth,No,No,7,78 Bluestem Road,3860,Victoria,Australia,2,684,0.7,46,Adult
675,Maurizia,Ritmeyer,Female,95,4/9/1980,Teacher,Entertainment,Mass Customer,No,Yes,3,0 Express Lane,2142,New South Wales,Australia,6,684,0.7,43,Adult
676,Keenan,Moriarty,Male,67,12/23/1994,Actuary,Financial Services,Mass Customer,No,Yes,2,077 Hansons Point,4075,Queensland,Australia,8,684,0.7,29,Teenager
677,Davide,Senten,Male,22,2/23/1941,AccountingNullAssistantNullII,Manufacturing,Mass Customer,No,No,11,23737 Bartillon Street,2171,New South Wales,Australia,9,688,0.697,82,Senior
678,Renie,Fiveash,Female,92,10/10/1992,OccupationalNullTherapist,Health,High Net Worth,No,No,16,2 Anniversary Trail,4508,Queensland,Australia,4,688,0.697,31,Adult
679,Willard,Booton,Male,69,9/2/1938,,Health,High Net Worth,No,Yes,7,05 Ronald Regan Alley,2121,New South Wales,Australia,9,688,0.697,85,Senior
680,Debby,Balmadier,Female,53,6/24/1992,AdministrativeNullAssistantNullII,Financial Services,Affluent Customer,No,Yes,5,738 Spaight Drive,3216,Victoria,Australia,8,691,0.69062,31,Adult
681,Rockie,MacKibbon,Male,42,4/20/1978,,n/a,Mass Customer,No,Yes,13,8 Bunker Hill Court,2298,New South Wales,Australia,8,691,0.69062,45,Adult
682,Harvey,Dwelley,Male,70,8/30/1973,HelpNullDeskNullTechnician,Financial Services,Affluent Customer,No,No,18,59846 2nd Pass,2077,New South Wales,Australia,9,691,0.69062,50,Senior
683,Patrice,Pariss,Male,96,6/15/1954,VPNullAccounting,Financial Services,Mass Customer,No,No,9,3745 Thierer Trail,4078,Queensland,Australia,5,691,0.69062,69,Senior
684,Arman,Yakubov,Male,68,10/7/1977,VPNullQualityNullControl,Property,High Net Worth,No,Yes,17,11121 Jackson Crossing,2323,New South Wales,Australia,4,691,0.69062,46,Adult
685,Gardiner,Gypps,Male,91,6/1/1991,VPNullProductNullManagement,Retail,Mass Customer,No,Yes,13,1 Elgar Alley,2166,New South Wales,Australia,9,691,0.69062,32,Adult
686,Cathleen,Le Teve,Female,75,11/6/1950,RecruitingNullManager,n/a,High Net Worth,No,No,18,32834 Caliangt Way,4211,Queensland,Australia,3,691,0.69062,73,Senior
687,Thaddus,Joder,Male,31,12/10/1957,,Manufacturing,Mass Customer,No,No,7,27185 Fisk Drive,2290,New South Wales,Australia,8,698,0.69,66,Senior
688,Josepha,Clamp,Female,12,11/3/1961,MarketingNullManager,n/a,High Net Worth,No,No,12,2 Harper Junction,2069,New South Wales,Australia,12,698,0.69,62,Senior
689,Jillane,Simion,Female,8,7/3/1974,VPNullMarketing,Manufacturing,High Net Worth,No,No,7,7 Caliangt Street,4209,Queensland,Australia,3,700,0.6875,49,Adult
690,Lynnell,Shoesmith,Female,44,1/29/1981,OccupationalNullTherapist,Health,High Net Worth,No,Yes,7,5331 Ilene Parkway,2560,New South Wales,Australia,8,700,0.6875,42,Adult
691,Mandie,MacAdie,Female,39,12/25/1974,ChiefNullDesignNullEngineer,Telecommunications,High Net Worth,No,No,13,1009 Roxbury Point,2110,New South Wales,Australia,11,700,0.6875,49,Adult
692,Ferdinand,Billie,Male,97,9/4/1965,ChemicalNullEngineer,Manufacturing,Mass Customer,No,No,6,660 Carey Avenue,2759,New South Wales,Australia,8,700,0.6875,58,Senior
693,Suzy,Bussens,Female,44,4/29/1973,,Financial Services,Mass Customer,No,No,13,25 Oneill Alley,4102,Queensland,Australia,9,700,0.6875,50,Senior
694,Emeline,Vezey,Female,37,8/7/1953,DentalNullHygienist,Health,Affluent Customer,No,Yes,19,2 Golden Leaf Parkway,3759,Victoria,Australia,7,700,0.6875,70,Senior
695,Cissiee,Baylis,Female,99,7/22/1951,CostNullAccountant,Financial Services,High Net Worth,No,No,16,18 Dottie Park,2230,New South Wales,Australia,11,700,0.6875,72,Senior
696,Roldan,Raybould,Male,27,11/18/1975,Actuary,Financial Services,Mass Customer,No,No,11,85 Badeau Pass,3158,Victoria,Australia,8,700,0.6875,48,Adult
697,Barth,Weare,Male,18,8/22/1946,ClinicalNullSpecialist,Health,Mass Customer,No,Yes,8,784 Lotheville Court,2541,New South Wales,Australia,5,708,0.68,77,Senior
698,Alta,Pithcock,Female,64,11/18/1999,GISNullTechnicalNullArchitect,Financial Services,Mass Customer,No,No,2,57568 Northview Junction,2141,New South Wales,Australia,7,708,0.68,24,Teenager
699,Marc,Keunemann,Male,57,9/4/1972,DentalNullHygienist,Health,Affluent Customer,No,Yes,14,283 Golf View Lane,2747,New South Wales,Australia,8,708,0.68,51,Senior
700,Bertine,Smalles,Female,85,12/10/1983,VPNullQualityNullControl,Financial Services,Mass Customer,No,Yes,9,7 Johnson Hill,3028,Victoria,Australia,8,708,0.68,40,Adult
701,Wilbert,O'Loughnan,Male,14,5/18/1983,Paralegal,Financial Services,Mass Customer,No,Yes,6,22580 Doe Crossing Drive,4055,Queensland,Australia,9,708,0.68,40,Adult
702,Seymour,Fellibrand,Male,28,10/11/1971,StructuralNullAnalysisNullEngineer,n/a,Affluent Customer,No,Yes,18,96081 Lakewood Hill,4650,Queensland,Australia,2,708,0.68,52,Senior
703,Miran,Runchman,Female,47,7/9/1975,Nurse,Retail,Mass Customer,No,No,17,6634 Old Gate Parkway,4304,Queensland,Australia,3,708,0.68,48,Adult
704,Dorotea,Fenwick,Female,74,10/12/1950,Nurse,Financial Services,High Net Worth,No,No,12,72 Lukken Crossing,2016,New South Wales,Australia,11,715,0.67734,73,Senior
705,Jenny,Massy,Female,82,10/16/1963,ProjectNullManager,Telecommunications,Mass Customer,No,Yes,10,6 Meadow Ridge Pass,2470,New South Wales,Australia,2,715,0.67734,60,Senior
706,Hyman,Petrolli,Male,8,9/9/1965,SeniorNullSalesNullAssociate,n/a,Affluent Customer,No,Yes,4,290 Menomonie Circle,3782,Victoria,Australia,7,715,0.67734,58,Senior
707,Beatrix,McGivena,Female,26,10/18/1966,AssistantNullManager,Health,Mass Customer,No,Yes,9,6 Sutherland Parkway,4879,Queensland,Australia,10,715,0.67734,57,Senior
708,Nalani,Hallad,Female,15,11/30/1999,EnvironmentalNullSpecialist,Health,Affluent Customer,No,Yes,9,1 Oriole Crossing,3184,Victoria,Australia,9,719,0.675,24,Teenager
709,Inglebert,Butland,Male,71,1/30/1966,Actuary,Financial Services,Mass Customer,No,Yes,7,51837 Canary Center,2114,New South Wales,Australia,9,719,0.675,57,Senior
710,Brendis,Pineaux,Male,12,1/15/1978,MechanicalNullSystemsNullEngineer,Manufacturing,Mass Customer,No,No,5,43030 Carberry Way,2560,New South Wales,Australia,4,719,0.675,45,Adult
711,Jaimie,Lancastle,Male,71,10/23/1972,VPNullMarketing,n/a,Mass Customer,No,Yes,5,0 Bay Drive,2750,New South Wales,Australia,8,722,0.6715,51,Senior
712,Glendon,Malham,Male,36,8/21/1965,WebNullDesignerNullI,Manufacturing,Mass Customer,No,No,17,6 Anzinger Pass,3030,Victoria,Australia,6,722,0.6715,58,Senior
713,Morganica,Bentke,Female,40,1/3/1977,MarketingNullAssistant,IT,Affluent Customer,No,Yes,21,19453 Ramsey Point,3067,Victoria,Australia,11,724,0.67,46,Adult
714,Calida,Schaben,Female,54,3/6/1969,RecruitingNullManager,n/a,Mass Customer,No,Yes,10,1861 Chive Court,2199,New South Wales,Australia,9,725,0.66938,54,Senior
715,Hallsy,Voysey,Male,83,3/11/1970,BusinessNullSystemsNullDevelopmentNullAnalyst,n/a,Mass Customer,No,No,16,9 Westerfield Point,3437,Victoria,Australia,9,725,0.66938,53,Senior
716,Lanny,Currall,Male,37,10/23/1997,DeveloperNullIV,n/a,High Net Worth,No,Yes,9,3 Redwing Center,2209,New South Wales,Australia,10,725,0.66938,26,Teenager
717,Son,Varney,Male,75,11/2/1993,AnalogNullCircuitNullDesignNullmanager,Property,Mass Customer,No,Yes,10,189 Bayside Court,2480,New South Wales,Australia,7,725,0.66938,30,Adult
718,Bartram,Caltun,Male,28,9/15/1956,InternalNullAuditor,Health,Affluent Customer,No,Yes,12,174 Farwell Point,2121,New South Wales,Australia,11,725,0.66938,67,Senior
719,Halette,Borsi,Female,60,12/10/1961,ResearchNullNurse,Health,Affluent Customer,No,Yes,16,356 Pennsylvania Point,2128,New South Wales,Australia,9,725,0.66938,62,Senior
720,Killie,Densie,Male,87,3/28/1997,EnvironmentalNullTech,IT,Mass Customer,No,Yes,11,62 Dryden Junction,2042,New South Wales,Australia,10,731,0.66406,26,Teenager
721,Mandi,Adamsson,Female,40,4/7/1992,ProgrammerNullAnalystNullI,Manufacturing,Mass Customer,No,Yes,5,25 Westerfield Road,4165,Queensland,Australia,5,731,0.66406,31,Adult
722,Kylila,Basezzi,Female,94,6/11/1945,AssistantNullManager,n/a,Mass Customer,No,Yes,9,64 Armistice Point,4217,Queensland,Australia,9,733,0.6625,78,Senior
723,Yardley,Matten,Male,35,3/6/1991,JuniorNullExecutive,Financial Services,Mass Customer,No,No,15,74 Everett Court,4408,Queensland,Australia,2,733,0.6625,32,Adult
724,Shepperd,Leonards,Male,17,4/14/1981,ChemicalNullEngineer,Manufacturing,Mass Customer,No,Yes,5,38 Nobel Lane,2147,New South Wales,Australia,9,733,0.6625,42,Adult
725,Hamel,Curzey,Male,11,4/4/1990,StructuralNullEngineer,n/a,Mass Customer,No,Yes,9,6936 Homewood Avenue,4000,Queensland,Australia,7,733,0.6625,33,Adult
726,Fancie,Woofendell,Female,68,9/17/1966,ResearchNullNurse,Health,Mass Customer,No,Yes,6,8 Crowley Center,4212,Queensland,Australia,7,733,0.6625,57,Senior
727,Zebulen,Emtage,Male,52,9/1/1963,SeniorNullDeveloper,n/a,High Net Worth,No,Yes,17,44 Ronald Regan Parkway,4352,Queensland,Australia,7,733,0.6625,60,Senior
728,Micheil,Fleote,Male,48,9/20/1975,CivilNullEngineer,Manufacturing,High Net Worth,No,No,16,174 Lotheville Crossing,2093,New South Wales,Australia,9,739,0.66,48,Adult
729,Cecily,Faircley,Female,42,6/12/1947,AccountantNullIV,IT,Affluent Customer,No,Yes,19,8 Bluejay Road,4301,Queensland,Australia,1,739,0.66,76,Senior
730,Glory,Chilcott,Female,49,9/9/1939,,Telecommunications,High Net Worth,No,No,9,4286 Rowland Circle,4165,Queensland,Australia,5,741,0.65875,84,Senior
731,Sinclair,Wark,Male,68,2/21/1974,FinancialNullAnalyst,Financial Services,Mass Customer,No,Yes,11,44 Thompson Center,2134,New South Wales,Australia,9,741,0.65875,49,Adult
732,Tomaso,Horsley,Male,97,4/16/2001,JuniorNullExecutive,Financial Services,Mass Customer,No,Yes,10,70360 Onsgard Plaza,3977,Victoria,Australia,6,741,0.65875,22,Teenager
733,Gilli,Christophers,Female,70,3/2/1948,DatabaseNullAdministratorNullIV,Property,Affluent Customer,No,Yes,17,53870 Jay Pass,4575,Queensland,Australia,9,744,0.65625,75,Senior
734,Errick,Burgin,Male,87,8/19/1998,Professor,Entertainment,Mass Customer,No,No,11,417 Killdeer Alley,2650,New South Wales,Australia,2,744,0.65625,25,Teenager
735,Damian,Renard,Male,43,7/19/1976,SoftwareNullConsultant,Retail,Affluent Customer,No,No,8,28 Prentice Trail,2155,New South Wales,Australia,10,744,0.65625,47,Adult
736,Agnola,Batterson,Female,86,1/3/1980,PhysicalNullTherapyNullAssistant,Financial Services,Mass Customer,No,No,7,216 Bultman Park,4305,Queensland,Australia,3,747,0.6545,43,Adult
737,Riki,Wandtke,Female,25,5/12/1962,Librarian,Entertainment,Mass Customer,No,Yes,5,435 Mitchell Street,4115,Queensland,Australia,7,748,0.65078,61,Senior
738,Mikol,Eck,Male,99,7/25/1975,VPNullMarketing,Financial Services,Mass Customer,No,Yes,21,15621 Twin Pines Crossing,4130,Queensland,Australia,9,748,0.65078,48,Adult
739,Phyllis,Wibberley,Female,7,1/10/1971,WebNullDesignerNullIV,Retail,Affluent Customer,No,No,11,03 Bellgrove Avenue,2066,New South Wales,Australia,12,750,0.65,52,Senior
740,Burt,Vasechkin,Male,33,4/15/1950,SeniorNullSalesNullAssociate,Retail,Mass Customer,No,Yes,20,89100 Rusk Crossing,3338,Victoria,Australia,2,751,0.64812,73,Senior
741,Trudie,Phinnessy,Female,45,7/4/1960,,Financial Services,Mass Customer,No,Yes,15,077 Dennis Lane,3030,Victoria,Australia,9,751,0.64812,63,Senior
742,Frederigo,Cribbott,Male,35,3/15/1965,SocialNullWorker,Health,Mass Customer,No,No,16,42280 Namekagon Crossing,2140,New South Wales,Australia,8,754,0.646,58,Senior
743,Glenda,Eliet,Female,87,6/17/1974,QualityNullControlNullSpecialist,n/a,Mass Customer,No,No,12,1 Fordem Way,3844,Victoria,Australia,7,755,0.64,49,Adult
744,Darb,,Male,80,6/4/1969,FoodNullChemist,Health,Affluent Customer,No,No,10,780 Bonner Pass,4034,Queensland,Australia,5,755,0.64,54,Senior
745,Cal,Van den Velde,Male,22,3/18/1996,SeniorNullSalesNullAssociate,Financial Services,Affluent Customer,No,Yes,6,77916 Moland Park,3174,Victoria,Australia,6,755,0.64,27,Teenager
746,Stephani,Sidsaff,Female,32,9/29/1973,SeniorNullQualityNullEngineer,Financial Services,Mass Customer,No,Yes,6,00 Southridge Avenue,2036,New South Wales,Australia,11,755,0.64,50,Senior
747,Meade,Bampton,Male,69,4/25/1982,HealthNullCoachNullIII,Health,High Net Worth,No,No,17,7870 Stuart Crossing,2090,New South Wales,Australia,7,755,0.64,41,Adult
748,Flore,Cashen,Female,79,6/21/1978,,Health,High Net Worth,No,No,17,4 Vera Pass,2640,New South Wales,Australia,4,760,0.6375,45,Adult
749,Leighton,Firbanks,Male,51,12/22/1973,Teacher,Retail,Affluent Customer,No,No,21,7234 Sycamore Pass,4178,Queensland,Australia,3,760,0.6375,50,Senior
750,Petr,Westman,Male,5,11/2/1987,NurseNullPracticioner,Property,Mass Customer,No,No,7,98454 Dapin Park,4556,Queensland,Australia,7,760,0.6375,36,Adult
751,Yorgos,Dewhurst,Male,6,9/9/1950,SoftwareNullConsultant,Argiculture,Affluent Customer,No,No,16,4 Talmadge Road,4701,Queensland,Australia,1,760,0.6375,73,Senior
752,Simmonds,Bapty,Male,52,1/4/2002,JuniorNullExecutive,Financial Services,Affluent Customer,No,No,8,47 Susan Park,2025,New South Wales,Australia,12,760,0.6375,21,Teenager
